[0.0, 0.0, -10000.0, 4.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.8, 0.01, 0.01, 0.49377192014199456]
[0.0, 0.0, -10000.0, 4.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.8, 0.01, 0.01, 0.4934359027063291]
[0.0, 0.0, -10000.0, 4.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.8, 0.01, 0.01, 0.46575851323337153]
[0.0, 0.0, -10000.0, 4.0, 7.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.8, 0.01, 0.01, 0.34944976338767464]
[0.0, 0.0, -10000.0, 4.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.8, 0.01, 0.01, 0.2458824067202349]
[0.0, 0.0, -10000.0, 5.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.8, 0.01, 0.01, 0.625215433515218]
[0.0, 0.0, -10000.0, 5.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.8, 0.01, 0.01, 0.6066302978969641]
[0.0, 0.0, -10000.0, 5.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.8, 0.01, 0.01, 0.5906112242265633]
[0.0, 0.0, -10000.0, 5.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.8, 0.01, 0.01, 0.5737287029003891]
[0.0, 0.0, -10000.0, 5.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.8, 0.01, 0.01, 0.5347792772403174]
[0.0, 0.0, -10000.0, 5.0, 7.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.8, 0.01, 0.01, 0.40409427368611484]
[0.0, 0.0, -10000.0, 5.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.8, 0.01, 0.01, 0.24534089127136838]
[0.0, 0.0, -10000.0, 6.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.8, 0.01, 0.01, 0.7515984511407542]
[0.0, 0.0, -10000.0, 6.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.8, 0.01, 0.01, 0.7310075567148849]
[0.0, 0.0, -10000.0, 6.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.8, 0.01, 0.01, 0.7031067432211154]
[0.0, 0.0, -10000.0, 6.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.8, 0.01, 0.01, 0.6475911253687439]
[0.0, 0.0, -10000.0, 6.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.8, 0.01, 0.01, 0.5537798120395668]
[0.0, 0.0, -10000.0, 6.0, 7.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.8, 0.01, 0.01, 0.371009866211989]
[0.0, 0.0, -10000.0, 6.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.8, 0.01, 0.01, 0.19283317005743217]
[0.0, 0.0, -10000.0, 7.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.8, 0.01, 0.01, 0.8691332690188847]
[0.0, 0.0, -10000.0, 7.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.8, 0.01, 0.01, 0.8505397567430192]
[0.0, 0.0, -10000.0, 7.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.8, 0.01, 0.01, 0.7852330354487244]
[0.0, 0.0, -10000.0, 7.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.8, 0.01, 0.01, 0.6627053749610702]
[0.0, 0.0, -10000.0, 7.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.8, 0.01, 0.01, 0.4936734715563317]
[0.0, 0.0, -10000.0, 7.0, 7.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.8, 0.01, 0.01, 0.27268827561375863]
[0.0, 0.0, -10000.0, 7.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.8, 0.01, 0.01, 0.13860428701730462]
[0.0, 0.0, -10000.0, 8.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.8, 0.01, 0.01, 0.9008224616637187]
[0.0, 0.0, -10000.0, 8.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.8, 0.01, 0.01, 0.9002030686461411]
[0.0, 0.0, -10000.0, 8.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.8, 0.01, 0.01, 0.799760436944137]
[0.0, 0.0, -10000.0, 8.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.8, 0.01, 0.01, 0.6089483819744141]
